0,2414,57,2000
1,2387,57,2000
2,2370,57,2000
3,2354,57,2000
4,2312,58,2000
5,2334,57,2000
6,2354,57,2000
7,2343,57,2000
8,2392,56,2000
9,2421,55,2000
10,2440,54,2000
11,2466,54,2000
12,2489,53,2000
13,2467,53,2000
14,2476,53,2000
15,2487,52,2000
16,2465,52,2000
17,2455,52,2000
18,2441,52,2000
19,2400,53,2000
20,2395,53,2000
21,2396,52,2000
22,2398,52,2000
23,2375,52,2000
24,2368,52,2000
25,2353,52,2000
26,2333,52,2000
27,2329,52,2000
28,2302,52,2000
29,2311,52,2000
30,2289,52,2000
31,2276,52,2000
32,2262,52,2000
33,2260,52,2000
34,2251,52,2000
35,2234,52,2000
36,2252,52,2000
37,2239,52,2000
38,2235,52,2000
39,2231,52,2000
40,2234,52,2000
41,2231,52,2000
42,2207,52,2000
43,2211,52,2000
44,2215,52,2000
45,2197,52,2000
46,2208,51,2000
47,2192,52,2000
48,2185,52,2000
49,2174,52,2000
50,2175,51,2000
51,2187,51,2000
52,2176,51,2000
53,2161,51,2000
54,2156,51,2000
55,2150,51,2000
56,2130,52,2000
57,2135,51,2000
58,2119,52,2000
59,2125,52,2000
60,2114,52,2000
61,2121,51,2000
62,2112,52,2000
63,2119,51,2000
64,2125,51,2000
65,2119,51,2000
66,2125,51,2000
67,2100,51,2000
68,2111,51,2000
69,2100,51,2000
70,2105,51,2000
71,2078,51,2000
72,2093,51,2000
73,2069,52,3000
74,2069,53,3000
75,2083,53,3000
76,2079,53,3000
77,2093,54,3000
78,2105,54,3000
79,2096,55,3000
80,2151,54,3000
81,2169,55,3000
82,2192,55,3000
83,2221,55,3000
84,2243,55,3000
85,2282,55,3000
86,2316,54,3000
87,2312,55,3000
88,2359,55,3000
89,2384,54,3000
90,2388,55,3000
91,2389,55,3000
92,2418,55,3000
93,2414,55,3000
94,2447,55,3000
95,2470,55,3000
96,2452,56,3000
97,2468,56,3000
98,2502,55,3000
99,2529,55,3000
100,2543,55,3000
101,2524,56,3000
102,2545,56,3000
103,2573,56,3000
104,2597,56,3000
105,2611,56,3000
106,2583,56,3000
107,2617,56,3000
108,2613,56,3000
109,2640,56,3000
110,2632,56,3000
111,2644,56,3000
112,2651,56,3000
113,2679,56,3000
114,2670,56,3000
115,2717,56,3000
116,2699,56,3000
117,2721,56,3000
118,2734,56,3000
119,2679,57,3000
120,2723,57,3000
121,2735,57,3000
122,2731,57,3000
123,2762,56,3000
124,2747,57,3000
125,2770,57,3000
126,2784,57,3000
127,2770,57,3000
128,2775,57,3000
129,2778,57,3000
130,2780,57,3000
131,2808,57,3000
132,2797,57,3000
133,2817,57,3000
134,2835,57,3000
135,2840,57,3000
136,2859,56,3000
137,2869,56,3000
138,2875,56,3000
139,2843,57,3000
140,2849,57,3000
141,2864,57,3000
142,2836,57,3000
143,2845,57,3000
144,2850,57,3000
145,2852,57,3000
146,2854,57,3000
147,2891,57,3000
148,2887,57,3000
149,2885,57,3000
150,2884,57,3000
151,2872,57,3000
152,2865,58,3000
153,2897,57,3000
154,2891,57,3000
155,2876,58,3000
156,2871,58,3000
157,2892,58,3000
158,2903,57,3000
159,2883,58,3000
160,2898,58,3000
161,2907,58,3000
162,2912,57,3000
163,2950,57,3000
164,2972,57,3000
165,2957,57,3000
166,2949,57,3000
167,2944,57,3000
168,2942,57,3000
169,2940,57,3000
170,2939,57,3000
171,2939,57,3000
172,2903,58,3000
173,2918,57,2000
174,2927,57,2000
175,2932,56,2000
176,2935,55,2000
177,2915,55,2000
178,2952,54,2000
179,2922,54,2000
180,2869,54,2000
181,2839,54,2000
182,2822,54,2000
183,2813,54,2000
184,2753,54,2000
185,2747,54,2000
186,2716,54,2000
187,2698,54,2000
188,2689,54,2000
189,2668,54,2000
190,2637,54,2000
191,2647,53,2000
192,2630,53,2000
193,2597,53,2000
194,2575,53,2000
195,2562,53,2000
196,2574,53,2000
197,2541,53,2000
198,2498,53,2000
199,2526,53,2000
200,2495,53,2000
201,2478,53,2000
202,2459,53,2000
203,2458,53,2000
204,2457,52,2000
205,2443,52,2000
206,2424,52,2000
207,2395,53,2000
208,2392,52,2000
209,2394,52,2000
210,2356,52,2000
211,2352,52,2000
212,2364,52,2000
213,2318,52,2000
214,2338,52,2000
215,2332,52,2000
216,2304,52,2000
217,2313,52,2000
218,2290,52,2000
219,2281,52,2000
220,2266,52,2000
221,2263,52,2000
222,2253,52,2000
223,2235,52,2000
224,2232,52,2000
225,2243,52,2000
226,2238,52,2000
227,2211,52,2000
228,2235,51,2000
229,2214,52,2000
230,2216,52,2000
231,2199,52,2000
232,2205,51,2000
233,2219,51,2000
234,2199,51,2000
235,2185,51,2000
236,2163,52,2000
237,2158,52,2000
238,2166,51,2000
239,2160,51,2000
240,2152,51,2000
241,2131,52,2000
242,2154,51,2000
243,2135,51,2000
244,2137,51,2000
245,2125,51,2000
246,2130,51,2000
247,2114,52,2000
248,2113,51,2000
249,2102,52,2000
250,2106,51,2000
251,2115,51,2000
252,2103,51,2000
253,2102,51,2000
254,2076,52,2000
255,2087,51,2000
256,2082,52,2000
257,2097,51,2000
258,2085,51,2000
259,2099,51,2000
260,2086,51,2000
261,2100,51,2000
262,2092,51,2000
263,2100,51,2000
264,2075,51,2000
265,2091,51,2000
266,2085,51,2000
267,2064,51,2000
268,2066,51,2000
269,2066,51,2000
270,2050,51,2000
271,2055,51,2000
272,2041,51,2000
273,2066,52,3000
274,2054,52,3000
275,2058,53,3000
276,2062,53,3000
277,2082,53,3000
278,2079,54,3000
279,2113,54,3000
280,2102,55,3000
281,2161,54,3000
282,2156,55,3000
283,2206,54,3000
284,2210,55,3000
285,2248,55,3000
286,2263,55,3000
287,2300,55,3000
288,2325,55,3000
289,2334,55,3000
290,2382,55,3000
291,2386,55,3000
292,2392,55,3000
293,2434,55,3000
294,2451,55,3000
295,2472,55,3000
296,2459,55,3000
297,2496,55,3000
298,2498,55,3000
299,2526,55,3000
300,2519,55,3000
301,2531,56,3000
302,2538,56,3000
303,2528,56,3000
304,2558,56,3000
305,2575,56,3000
306,2612,56,3000
307,2611,56,3000
308,2639,56,3000
309,2655,55,3000
310,2635,56,3000
311,2645,56,3000
312,2666,56,3000
313,2692,56,3000
314,2685,56,3000
315,2703,56,3000
316,2724,56,3000
317,2695,56,3000
318,2704,56,3000
319,2714,56,3000
320,2714,56,3000
321,2714,57,3000
322,2750,56,3000
323,2750,56,3000
324,2772,56,3000
325,2730,57,3000
326,2753,57,3000
327,2742,57,3000
328,2759,57,3000
329,2784,57,3000
330,2827,56,3000
331,2816,56,3000
332,2809,57,3000
333,2806,57,3000
334,2828,56,3000
335,2816,57,3000
336,2845,56,3000
337,2816,57,3000
338,2801,57,3000
339,2820,57,3000
340,2803,57,3000
341,2821,57,3000
342,2837,57,3000
343,2881,57,3000
344,2882,57,3000
345,2882,57,3000
346,2843,57,3000
347,2843,57,3000
348,2844,58,3000
349,2844,58,3000
350,2876,57,3000
351,2868,57,3000
352,2890,57,3000
353,2875,57,3000
354,2894,57,3000
355,2878,57,3000
356,2895,57,3000
357,2878,58,3000
358,2896,57,3000
359,2886,58,3000
360,2909,57,3000
361,2922,57,3000
362,2929,57,3000
363,2897,58,3000
364,2915,57,3000
365,2916,57,3000
366,2917,57,3000
367,2917,58,3000
368,2918,58,3000
369,2918,58,3000
370,2918,58,3000
371,2918,58,3000
372,2947,57,3000
373,2935,57,2000
374,2963,56,2000
375,2979,55,2000
376,2961,55,2000
377,2915,55,2000
378,2925,54,2000
379,2876,55,2000
380,2862,54,2000
381,2859,54,2000
382,2826,54,2000
383,2782,54,2000
384,2753,54,2000
385,2736,54,2000
386,2766,53,2000
387,2697,54,2000
388,2680,54,2000
389,2671,54,2000
390,2655,53,2000
391,2664,53,2000
392,2649,53,2000
393,2611,53,2000
394,2583,53,2000
395,2574,53,2000
396,2568,53,2000
397,2526,53,2000
398,2535,53,2000
399,2494,53,2000
400,2496,53,2000
401,2472,53,2000
402,2459,53,2000
403,2469,52,2000
404,2416,53,2000
405,2437,52,2000
406,2428,52,2000
407,2398,52,2000
408,2399,52,2000
409,2382,52,2000
410,2363,52,2000
411,2346,52,2000
412,2336,52,2000
413,2323,52,2000
414,2298,53,2000
415,2298,52,2000
416,2300,52,2000
417,2282,52,2000
418,2288,52,2000
419,2259,52,2000
420,2271,52,2000
421,2271,52,2000
422,2259,52,2000
423,2264,52,2000
424,2233,52,2000
425,2250,52,2000
426,2243,52,2000
427,2234,52,2000
428,2231,52,2000
429,2227,51,2000
430,2206,52,2000
431,2209,51,2000
432,2212,51,2000
433,2196,51,2000
434,2183,52,2000
435,2180,52,2000
436,2190,51,2000
437,2178,51,2000
438,2169,51,2000
439,2162,51,2000
440,2159,51,2000
441,2137,52,2000
442,2139,51,2000
443,2121,52,2000
444,2127,52,2000
445,2134,51,2000
446,2117,52,2000
447,2128,51,2000
448,2113,51,2000
449,2126,51,2000
450,2112,51,2000
451,2119,51,2000
452,2097,51,2000
453,2108,51,2000
454,2098,51,2000
455,2085,51,2000
456,2081,51,2000
457,2094,51,2000
458,2070,52,2000
459,2070,52,2000
460,2066,52,2000
461,2067,52,2000
462,2081,51,2000
463,2078,51,2000
464,2076,51,2000
465,2086,51,2000
466,2082,51,2000
467,2079,51,2000
468,2074,51,2000
469,2073,51,2000
470,2071,51,2000
471,2070,51,2000
472,2070,51,2000
473,2056,52,3000
474,2059,52,3000
475,2044,53,3000
476,2069,53,3000
477,2069,54,3000
478,2082,54,3000
479,2097,54,3000
480,2132,54,3000
481,2135,55,3000
482,2156,55,3000
483,2185,55,3000
484,2238,54,3000
485,2256,55,3000
486,2278,55,3000
487,2309,55,3000
488,2331,55,3000
489,2348,55,3000
490,2378,55,3000
491,2413,54,3000
492,2409,55,3000
493,2424,55,3000
494,2418,55,3000
495,2453,55,3000
496,2474,55,3000
497,2480,55,3000
498,2489,55,3000
499,2493,56,3000
500,2516,55,3000
501,2539,55,3000
502,2549,55,3000
503,2527,56,3000
504,2577,56,3000
505,2570,56,3000
506,2617,55,3000
507,2622,56,3000
508,2619,56,3000
509,2614,56,3000
510,2634,56,3000
511,2652,56,3000
512,2641,56,3000
513,2649,56,3000
514,2678,56,3000
515,2670,56,3000
516,2689,56,3000
517,2731,56,3000
518,2707,56,3000
519,2716,56,3000
520,2721,56,3000
521,2756,56,3000
522,2753,56,3000
523,2717,57,3000
524,2746,57,3000
525,2737,57,3000
526,2757,57,3000
527,2776,57,3000
528,2787,57,3000
529,2829,56,3000
530,2803,56,3000
531,2794,57,3000
532,2789,57,3000
533,2813,57,3000
534,2868,56,3000
535,2839,56,3000
536,2846,56,3000
537,2862,56,3000
538,2828,57,3000
539,2808,57,3000
540,2824,57,3000
541,2838,57,3000
542,2846,57,3000
543,2851,57,3000
544,2853,57,3000
545,2855,57,3000
546,2856,57,3000
547,2850,57,3000
548,2847,57,3000
549,2885,57,3000
550,2873,57,3000
551,2901,57,3000
552,2882,57,3000
553,2907,57,3000
554,2920,57,3000
555,2904,57,3000
556,2919,57,3000
557,2927,57,3000
558,2908,57,3000
559,2921,57,3000
560,2920,57,3000
561,2886,58,3000
562,2900,57,3000
563,2908,57,3000
564,2912,57,3000
565,2934,57,3000
566,2936,57,3000
567,2937,57,3000
568,2938,57,3000
569,2938,57,3000
570,2938,57,3000
571,2938,57,3000
572,2938,57,3000
573,2938,57,2000
574,2929,56,2000
575,2892,56,2000
576,2903,56,2000
577,2910,55,2000
578,2881,55,2000
579,2865,55,2000
580,2855,54,2000
581,2891,53,2000
582,2852,54,2000
583,2830,53,2000
584,2795,53,2000
585,2775,53,2000
586,2732,54,2000
587,2701,54,2000
588,2683,54,2000
589,2650,54,2000
590,2661,53,2000
591,2621,53,2000
592,2610,53,2000
593,2604,53,2000
594,2579,53,2000
595,2559,53,2000
596,2528,53,2000
597,2511,53,2000
598,2535,53,2000
599,2528,52,2000
600,2496,53,2000
601,2479,53,2000
602,2469,52,2000
603,2452,52,2000
604,2448,52,2000
605,2427,52,2000
606,2420,52,2000
607,2388,52,2000
608,2368,53,2000
609,2359,53,2000
610,2369,52,2000
611,2338,52,2000
612,2342,52,2000
613,2356,52,2000
614,2313,52,2000
615,2335,52,2000
616,2323,52,2000
617,2298,52,2000
618,2302,52,2000
619,2282,52,2000
620,2293,52,2000
621,2275,52,2000
622,2268,52,2000
623,2256,52,2000
624,2257,51,2000
625,2228,52,2000
626,2242,51,2000
627,2237,51,2000
628,2210,52,2000
629,2213,52,2000
630,2197,52,2000
631,2203,51,2000
632,2177,52,2000
633,2209,51,2000
634,2193,51,2000
635,2185,51,2000
636,2175,51,2000
637,2161,51,2000
638,2156,51,2000
639,2150,51,2000
640,2130,52,2000
641,2153,51,2000
642,2134,51,2000
643,2136,51,2000
644,2125,51,2000
645,2129,51,2000
646,2114,51,2000
647,2113,51,2000
648,2102,52,2000
649,2106,51,2000
650,2096,52,2000
651,2089,52,2000
652,2094,51,2000
653,2088,52,2000
654,2093,51,2000
655,2087,51,2000
656,2101,51,2000
657,2087,51,2000
658,2101,51,2000
659,2087,51,2000
660,2065,52,2000
661,2084,51,2000
662,2077,51,2000
663,2075,51,2000
664,2072,51,2000
665,2071,51,2000
666,2071,51,2000
667,2075,51,2000
668,2056,51,2000
669,2059,51,2000
670,2063,51,2000
671,2047,51,2000
672,2071,51,2000
673,2040,52,3000
674,2030,53,3000
675,2043,53,3000
676,2050,53,3000
677,2073,54,3000
678,2085,54,3000
679,2119,54,3000
680,2149,54,3000
681,2147,54,3000
682,2180,54,3000
683,2190,55,3000
684,2225,55,3000
685,2246,55,3000
686,2273,55,3000
687,2281,55,3000
688,2333,55,3000
689,2350,55,3000
690,2348,55,3000
691,2389,55,3000
692,2417,55,3000
693,2434,55,3000
694,2463,55,3000
695,2472,55,3000
696,2484,55,3000
697,2518,55,3000
698,2488,55,3000
699,2520,55,3000
700,2538,55,3000
701,2529,55,3000
702,2536,56,3000
703,2563,55,3000
704,2562,56,3000
705,2574,56,3000
706,2589,56,3000
707,2597,56,3000
708,2597,56,3000
709,2630,56,3000
710,2650,56,3000
711,2661,56,3000
712,2668,56,3000
713,2682,56,3000
714,2680,56,3000
715,2710,56,3000
716,2728,56,3000
717,2705,56,3000
718,2711,56,3000
719,2718,56,3000
720,2722,56,3000
721,2719,57,3000
722,2717,57,3000
723,2746,56,3000
724,2773,56,3000
725,2753,57,3000
726,2774,56,3000
727,2786,56,3000
728,2792,56,3000
729,2796,56,3000
730,2798,56,3000
731,2780,57,3000
732,2781,57,3000
733,2782,57,3000
734,2782,57,3000
735,2815,57,3000
736,2801,57,3000
737,2819,57,3000
738,2830,57,3000
739,2836,57,3000
740,2877,56,3000
741,2879,56,3000
742,2881,56,3000
743,2882,56,3000
744,2871,57,3000
745,2876,57,3000
746,2879,57,3000
747,2869,57,3000
748,2864,57,3000
749,2896,57,3000
750,2890,57,3000
751,2911,57,3000
752,2865,57,3000
753,2888,57,3000
754,2901,57,3000
755,2882,57,3000
756,2898,57,3000
757,2942,56,3000
758,2916,57,3000
759,2926,57,3000
760,2931,57,3000
761,2910,57,3000
762,2922,57,3000
763,2929,57,3000
764,2898,57,3000
765,2915,57,3000
766,2925,57,3000
767,2931,57,3000
768,2912,57,3000
769,2915,57,3000
770,2889,58,3000
771,2902,58,3000
772,2945,57,3000
773,2942,57,2000
774,2940,56,2000
775,2939,56,2000
776,2939,55,2000
777,2939,54,2000
778,2903,55,2000
779,2883,54,2000
780,2871,54,2000
781,2841,54,2000
782,2812,54,2000
783,2769,54,2000
784,2775,54,2000
785,2754,54,2000
786,2712,54,2000
787,2716,53,2000
788,2721,53,2000
789,2651,54,2000
790,2655,53,2000
791,2643,53,2000
792,2628,53,2000
793,2628,53,2000
794,2599,53,2000
795,2574,53,2000
796,2550,53,2000
797,2528,53,2000
798,2521,53,2000
799,2507,53,2000
800,2504,52,2000
801,2478,52,2000
802,2462,52,2000
803,2430,53,2000
804,2448,52,2000
805,2404,53,2000
806,2428,52,2000
807,2398,52,2000
808,2398,52,2000
809,2382,52,2000
810,2372,52,2000
811,2356,52,2000
812,2342,52,2000
813,2333,52,2000
814,2322,52,2000
815,2297,52,2000
816,2297,52,2000
817,2278,52,2000
818,2287,52,2000
819,2292,52,2000
820,2261,52,2000
821,2273,52,2000
822,2250,52,2000
823,2265,51,2000
824,2246,52,2000
825,2240,52,2000
826,2232,52,2000
827,2229,51,2000
828,2226,51,2000
829,2205,52,2000
830,2209,51,2000
831,2192,52,2000
832,2185,52,2000
833,2174,52,2000
834,2208,51,2000
835,2179,51,2000
836,2190,51,2000
837,2169,51,2000
838,2162,51,2000
839,2154,51,2000
840,2151,51,2000
841,2129,52,2000
842,2152,51,2000
843,2131,51,2000
844,2136,51,2000
845,2119,51,2000
846,2135,51,2000
847,2119,51,2000
848,2106,51,2000
849,2103,51,2000
850,2095,51,2000
851,2097,51,2000
852,2090,51,2000
853,2103,51,2000
854,2088,51,2000
855,2083,51,2000
856,2077,51,2000
857,2093,51,2000
858,2070,51,2000
859,2088,51,2000
860,2066,51,2000
861,2066,51,2000
862,2064,51,2000
863,2065,51,2000
864,2067,51,2000
865,2050,51,2000
866,2073,51,2000
867,2058,51,2000
868,2043,51,2000
869,2050,51,2000
870,2041,51,2000
871,2048,51,2000
872,2053,51,2000
873,2047,52,3000
874,2035,53,3000
875,2050,53,3000
876,2054,53,3000
877,2058,54,3000
878,2095,54,3000
879,2107,54,3000
880,2142,54,3000
881,2142,55,3000
882,2173,54,3000
883,2185,55,3000
884,2235,54,3000
885,2276,54,3000
886,2274,55,3000
887,2305,55,3000
